system,tier,seed,target,term_name,term_index,coef_true,coef_hat,rel_error,target_in_scope,term_in_paper_scope,active_true,raw_selected,selected,false_positive
duffing,8-bistable,9602,b2,y,2,-0.349999999549413,-6.902608476266492e-12,0.9999999999802783,True,True,True,False,False,False
duffing,8-bistable,9602,b2,x^2,3,-7.279834713461663e-12,0.13272005525420832,18231190746.13961,True,True,False,True,False,False
duffing,8-bistable,9602,b2,xy,4,-9.671701382101313e-12,-7.737840398069942e-12,0.19995044383920102,True,True,False,False,False,False
duffing,8-bistable,9602,b2,y^2,5,2.8094846296979307e-11,-4.594273619101929e-11,2.6352727366925994,True,True,False,False,False,False
duffing,8-bistable,9602,b2,x^3,6,-0.9999999994366036,-0.8100378028348612,0.18996219670876643,True,True,True,True,True,False
duffing,8-bistable,9602,b2,x^2y,7,-9.226803125789231e-11,3.1131034411543298e-12,1.0337397839610678,True,True,False,False,False,False
duffing,8-bistable,9602,b2,xy^2,8,2.626325948745198e-10,1.9268285658730914e-10,0.26634065859430406,True,True,False,False,False,False
duffing,8-bistable,9602,b2,y^3,9,-4.19795144998158e-10,8.209981976910653e-12,1.0195571151184863,True,True,False,False,False,False
duffing,8-bistable,9602,a11,1,0,0.0899999999773577,0.08857937166950126,0.015784758980153833,True,True,True,True,True,False
duffing,8-bistable,9602,a11,x,1,3.009743440569054e-13,-9.262220349081878e-07,926222.3358825318,True,True,False,False,False,False
duffing,8-bistable,9602,a11,y,2,2.568418332764837e-12,2.527887127772636e-12,0.015780608818723896,True,True,False,False,False,False
duffing,8-bistable,9602,a11,x^2,3,1.0062774372764305e-11,2.943948866550679e-06,292557.36983871064,True,True,False,False,False,False
duffing,8-bistable,9602,a11,xy,4,1.8332724585311234e-14,1.8050619120279123e-14,0.00028210546503211156,True,True,False,False,False,False
duffing,8-bistable,9602,a11,y^2,5,1.93975182820837e-11,1.9091160339813156e-11,0.015793666891578954,True,True,False,False,False,False
duffing,8-bistable,9602,a11,x^3,6,-2.1942254188664495e-13,2.455939689639992e-06,2455939.909062534,True,True,False,False,False,False
duffing,8-bistable,9602,a11,x^2y,7,-7.822976743152663e-13,-7.699137228619651e-13,0.012383951453301156,True,True,False,False,False,False
duffing,8-bistable,9602,a11,xy^2,8,-1.7320515070996992e-13,-1.7070210380691348e-13,0.002503046903056444,True,True,False,False,False,False
duffing,8-bistable,9602,a11,y^3,9,-3.575622902477077e-12,-3.5192247205899778e-12,0.01577296695577944,True,True,False,False,False,False
duffing,8-bistable,9602,a22,1,0,0.0899999999773577,0.09247623789077863,0.02751375460048781,True,True,True,True,True,False
duffing,8-bistable,9602,a22,x,1,3.009743440569054e-13,-3.612267060773068e-05,36122670.908705026,True,True,False,False,False,False
duffing,8-bistable,9602,a22,y,2,2.568418332764837e-12,2.638173439311158e-12,0.02715877925977557,True,True,False,False,False,False
duffing,8-bistable,9602,a22,x^2,3,1.0062774372764305e-11,0.00011481362988604107,11409738.067268888,True,True,False,False,False,False
duffing,8-bistable,9602,a22,xy,4,1.8332724585311234e-14,1.9191716076739138e-14,0.0008589914914279036,True,True,False,False,False,False
duffing,8-bistable,9602,a22,y^2,5,1.93975182820837e-11,1.9931465980297668e-11,0.027526598529212087,True,True,False,False,False,False
duffing,8-bistable,9602,a22,x^3,6,-2.1942254188664495e-13,9.578165609473542e-05,95781656.31415796,True,True,False,False,False,False
duffing,8-bistable,9602,a22,x^2y,7,-7.822976743152663e-13,-8.025805583598231e-13,0.020282884044556835,True,True,False,False,False,False
duffing,8-bistable,9602,a22,xy^2,8,-1.7320515070996992e-13,-1.8733116067177881e-13,0.014126009961808895,True,True,False,False,False,False
duffing,8-bistable,9602,a22,y^3,9,-3.575622902477077e-12,-3.674138571909508e-12,0.02755202998732958,True,True,False,False,False,False
duffing,8-bistable,9602,a12,1,0,0.0,-0.00010627491748977933,106274917.48977934,True,True,False,True,False,False
duffing,8-bistable,9602,a12,x,1,0.0,-0.000641375995735154,641375995.735154,True,True,False,True,True,True
duffing,8-bistable,9602,a12,y,2,0.0,8.05109756058752e-15,0.008051097560587521,True,True,False,False,False,False
duffing,8-bistable,9602,a12,x^2,3,0.0,-0.0012902485309524583,1290248530.9524584,True,True,False,True,True,True
duffing,8-bistable,9602,a12,xy,4,0.0,6.901789382439629e-15,0.006901789382439629,True,True,False,False,False,False
duffing,8-bistable,9602,a12,y^2,5,0.0,-2.1682978488472633e-14,0.021682978488472632,True,True,False,False,False,False
duffing,8-bistable,9602,a12,x^3,6,-0.0,-0.0008651925873758397,865192587.3758397,True,True,False,True,True,True
duffing,8-bistable,9602,a12,x^2y,7,0.0,-1.2891179308125472e-14,0.012891179308125472,True,True,False,False,False,False
duffing,8-bistable,9602,a12,xy^2,8,0.0,-1.6816956928003472e-13,0.1681695692800347,True,True,False,False,False,False
duffing,8-bistable,9602,a12,y^3,9,0.0,4.223554633823582e-15,0.004223554633823582,True,True,False,False,False,False
mueller_brown,8-bistable,9602,b1,1,0,107.30224845194749,-12.3101141058125,1.1147237293105303,False,False,True,True,False,False
mueller_brown,8-bistable,9602,b1,x,1,242.7078572235516,-7.39552728061716,1.0304709017879274,False,False,True,True,False,False
mueller_brown,8-bistable,9602,b1,y,2,-132.322204639872,5.048708300171221,1.0381546567631017,False,False,True,True,False,False
mueller_brown,8-bistable,9602,b1,x^2,3,181.7342213228079,0.049897722113541425,0.9997254357393431,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b1,xy,4,-225.95576081878127,-0.20144770603425013,0.9991084639519511,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b1,y^2,5,29.215947072952417,0.8102444485883421,0.9722670483155943,False,False,True,True,False,False
mueller_brown,8-bistable,9602,b1,x^3,6,57.893176093953585,0.01927282387132482,0.9996670967949651,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b1,x^2y,7,-105.68158567116917,-0.047033359641186726,0.9995549521769334,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b1,xy^2,8,38.286210455267685,0.1249009430267894,0.9967377042140873,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b1,y^3,9,13.6190471984131,-0.3712923130590384,1.0272627231295814,False,False,True,True,False,False
mueller_brown,8-bistable,9602,b1,x^4,10,6.83900636146051,0.004162766948088688,0.9993913199187023,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b1,x^3y,11,-15.710209225911592,-0.006453322273020566,0.9995892274774815,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b1,x^2y^2,12,6.872133375641718,0.012574021167550728,0.9981702885435665,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b1,xy^3,13,5.580908725535452,-0.026129571493535786,1.0046819564301384,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b1,y^4,14,-4.3541659896372,0.06362716248429942,1.0146129391106655,False,False,False,False,False,False
mueller_brown,8-bistable,9602,b2,1,0,-108.78918650355827,13.22347626546698,1.1215513847512268,False,False,True,True,False,False
mueller_brown,8-bistable,9602,b2,x,1,-185.47727626322813,5.483639864248655,1.0295650225985975,False,False,True,True,False,False
mueller_brown,8-bistable,9602,b2,y,2,140.75305868835673,-6.388796298540607,1.0453901063186564,False,False,True,True,False,False
mueller_brown,8-bistable,9602,b2,x^2,3,-117.3941060581493,-0.04329107845950231,0.9996312329476059,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b2,xy,4,150.70075628527516,0.1986911226134979,0.9986815519210973,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b2,y^2,5,-35.26492980219222,-0.9440127528693971,0.973230834198039,False,False,True,True,False,False
mueller_brown,8-bistable,9602,b2,x^3,6,-32.01480265176136,-0.01582790932635047,0.9995056065314999,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b2,x^2y,7,54.72913785196878,0.04197455386309087,0.999233049240121,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b2,xy^2,8,-2.1546603734682694,-0.12512365320532642,0.9419288279739789,False,False,False,False,False,False
mueller_brown,8-bistable,9602,b2,y^3,9,-13.629757680088359,0.4355629530566463,1.0319567642565617,False,False,True,True,False,False
mueller_brown,8-bistable,9602,b2,x^4,10,-3.488044667210879,-0.0033342183614901337,0.999044101013719,False,False,False,False,False,False
mueller_brown,8-bistable,9602,b2,x^3y,11,6.5317398029509,0.005448037937472983,0.9991659132020213,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b2,x^2y^2,12,3.945874169999852,-0.011426731895995886,1.0028958682927278,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b2,xy^3,13,-12.252928322550547,0.026518643151930223,1.0021642698344302,False,False,True,False,False,False
mueller_brown,8-bistable,9602,b2,y^4,14,4.768865772464523,-0.07509467540388667,1.0157468628782726,False,False,True,False,False,False
mueller_brown,8-bistable,9602,a11,1,0,0.12137762426113516,0.11741466416077731,0.03264984073037899,False,False,True,True,False,False
mueller_brown,8-bistable,9602,a11,x,1,-0.00031910163713005446,-0.0003086843187083312,0.03264576927719596,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a11,y,2,0.003142737983080837,0.0030401153259606655,0.032653901684660966,False,False,True,True,False,False
mueller_brown,8-bistable,9602,a11,x^2,3,-0.00010976801955165341,-0.00010618620385071572,0.03263077639159012,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a11,xy,4,0.0006020820204289174,0.0005824251742013686,0.03264812029023133,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a11,y^2,5,-0.0032894110716199755,-0.003181998199016184,0.03265413481778449,False,False,True,True,False,False
mueller_brown,8-bistable,9602,a11,x^3,6,-3.645311699173333e-05,-3.526385354409297e-05,0.03262446522501907,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a11,x^2y,7,0.00011105944711087528,0.00010743519308810227,0.03263345998071433,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a11,xy^2,8,-0.0003858850030211888,-0.00037328587575513204,0.03264995313996421,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a11,y^3,9,0.0015240926610074511,0.001474324486989731,0.03265429674388859,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a11,x^4,10,-7.29694515027007e-06,-7.058865777415051e-06,0.03262726633572225,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a11,x^3y,11,1.3180099915304453e-05,1.275014452057961e-05,0.0326215580676736,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a11,x^2y^2,12,-3.101014930383667e-05,-2.99980797626097e-05,0.0326367193950193,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a11,xy^3,13,8.295752907984713e-05,8.024884990104873e-05,0.032651396550050026,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a11,y^4,14,-0.0002636933863467339,-0.00025508263490342916,0.03265440807067632,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a22,1,0,0.12137762426113516,0.12102339649806276,0.002918394269361379,False,False,True,True,False,False
mueller_brown,8-bistable,9602,a22,x,1,-0.00031910163713005446,-0.0003181744046508157,0.0029057590790763452,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a22,y,2,0.003142737983080837,0.0031335269682473974,0.002930888570102769,False,False,True,True,False,False
mueller_brown,8-bistable,9602,a22,x^2,3,-0.00010976801955165341,-0.00010944984036006488,0.0028986511088396703,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a22,xy,4,0.0006020820204289174,0.0006003318479273899,0.0029068672409129624,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a22,y^2,5,-0.0032894110716199755,-0.0032797668523742098,0.002931898457135093,False,False,True,True,False,False
mueller_brown,8-bistable,9602,a22,x^3,6,-3.645311699173333e-05,-3.6347383628350295e-05,0.0029005301084955915,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a22,x^2y,7,0.00011105944711087528,0.00011073760916723538,0.002897888941573775,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a22,xy^2,8,-0.0003858850030211888,-0.00038476286237558856,0.002907966458438999,False,False,False,False,False,False
mueller_brown,8-bistable,9602,a22,y^3,9,0.0015240926610074511,0.0015196227475217533,0.0029328357783333222,False,False,False,False,False,False
