system,seed,stat,true_value,recovered_value,abs_error
cir_pair,9109,cov_xy,-0.0004387918389565566,-0.0002748798774447165,0.00016391196151184007
cir_pair,9109,acf_y_lag1,0.9914795491686846,0.9820618827810349,0.009417666387649737
cir_pair,9109,crosscorr_lag1,-0.5291042308115353,-0.8000535456344379,0.2709493148229025
correlated_ou,9110,mean_x,-0.004959162692790977,-0.17318483565069573,0.16822567295790475
correlated_ou,9110,var_x,0.475266450501342,0.3939351381983411,0.08133131230300089
correlated_ou,9110,acf_x_lag1,0.9893252890361648,0.9872188004731905,0.0021064885629742403
correlated_ou,9110,mean_y,0.0012131705468347985,-0.012485429960290622,0.013698600507125422
correlated_ou,9110,var_y,0.19931366398777967,0.2993869669530231,0.10007330296524342
correlated_ou,9110,cov_xy,-0.16366732741411508,-0.13090954966582477,0.032757777748290307
correlated_ou,9110,acf_y_lag1,0.9837139305941696,0.9882771643559105,0.004563233761740948
correlated_ou,9110,crosscorr_lag1,-0.5228742432319058,-0.37679765625814204,0.14607658697376374
coupled_ou,9110,mean_x,0.016407880112265915,-0.3067842750972474,0.32319215520951333
coupled_ou,9110,var_x,0.5677981855323087,1.1076135695079985,0.5398153839756898
coupled_ou,9110,acf_x_lag1,0.990800959268815,0.9949992405374067,0.004198281268591786
coupled_ou,9110,mean_y,0.015642790808593477,-0.05664190140430753,0.07228469221290101
coupled_ou,9110,var_y,0.5927337217053279,0.32016742951671706,0.27256629218861084
coupled_ou,9110,cov_xy,0.22428823283605698,0.21162089393563177,0.012667338900425207
coupled_ou,9110,acf_y_lag1,0.9913263619410452,0.983039732719728,0.008286629221317177
coupled_ou,9110,crosscorr_lag1,0.38584460844549073,0.3539376136947205,0.031906994750770246
rotational_ou,9110,mean_x,-0.0005020082841780504,-0.05746272131253069,0.05696071302835264
rotational_ou,9110,var_x,0.4475282244398219,1.009903400144291,0.5623751757044692
rotational_ou,9110,acf_x_lag1,0.988319791756204,0.9942520778887372,0.00593228613253316
rotational_ou,9110,mean_y,0.001650162950262744,0.1065117149766768,0.10486155202641406
rotational_ou,9110,var_y,0.45459447963020244,0.8175042295255601,0.3629097498953577
rotational_ou,9110,cov_xy,0.01080136087459811,0.15016849553526318,0.13936713466066508
rotational_ou,9110,acf_y_lag1,0.9885281001423116,0.9931793477653146,0.004651247623002952
rotational_ou,9110,crosscorr_lag1,0.04406053129039082,0.18431784117241443,0.14025730988202362
spiral_sink_corr,9110,mean_x,-0.0003629776722918027,-0.016827824275859552,0.01646484660356775
spiral_sink_corr,9110,var_x,0.48634321775569544,0.4453682694458396,0.04097494830985582
spiral_sink_corr,9110,acf_x_lag1,0.9894005441902687,0.9881348654138161,0.0012656787764525612
spiral_sink_corr,9110,mean_y,-0.00021919700311992917,-0.044574492303109,0.04435529529998907
spiral_sink_corr,9110,var_y,0.2605588124961795,0.36304968033456864,0.10249086783838912
spiral_sink_corr,9110,cov_xy,-0.03318482047235344,-0.16686828103041393,0.1336834605580605
spiral_sink_corr,9110,acf_y_lag1,0.9873355914156844,0.9899482075124346,0.002612616096750231
spiral_sink_corr,9110,crosscorr_lag1,-0.07186042839562133,-0.394283075891177,0.32242264749555566
double_well_transverse,9110,mean_x,-0.14778995787866087,0.2890480690329845,0.4368380269116454
double_well_transverse,9110,var_x,0.7622175971806138,0.7385236597620591,0.023693937418554634
double_well_transverse,9110,acf_x_lag1,0.9958961461748517,0.996404840853523,0.0005086946786713176
double_well_transverse,9110,mean_y,-0.07552456229147303,-0.19525616273018814,0.11973160043871511
double_well_transverse,9110,var_y,0.34624635953352423,0.6611707749074746,0.31492441537395033
double_well_transverse,9110,cov_xy,0.23592505729581625,0.017884937023274126,0.21804012027254213
double_well_transverse,9110,acf_y_lag1,0.9927475951087855,0.9958744389665503,0.0031268438577647384
double_well_transverse,9110,crosscorr_lag1,0.4626091733286586,0.030415719325798334,0.43219345400286024
gradient_potential,9110,mean_x,-0.24973548087719571,0.16006840936652428,0.40980389024372
gradient_potential,9110,var_x,0.7800893574343205,0.960019343321092,0.17992998588677145
gradient_potential,9110,acf_x_lag1,0.9960509111874996,0.997185213920948,0.0011343027334485
gradient_potential,9110,mean_y,0.009689273691454725,0.1256687669241744,0.11597949323271967
gradient_potential,9110,var_y,0.17308738666469353,0.2652020275406379,0.09211464087594434
gradient_potential,9110,cov_xy,0.012458125590781082,-0.14008726169405872,0.1525453872848398
gradient_potential,9110,acf_y_lag1,0.9855121259772817,0.9896983228928894,0.004186196915607732
gradient_potential,9110,crosscorr_lag1,0.0341781348768831,-0.27969366025431336,0.31387179513119645
diag_multiplicative,9110,mean_x,0.006683942252932697,-0.022583689635698137,0.029267631888630834
diag_multiplicative,9110,var_x,0.24505871579246283,0.25667723783604673,0.011618522043583907
diag_multiplicative,9110,acf_x_lag1,0.9884798894710091,0.9865062478401491,0.0019736416308600013
diag_multiplicative,9110,mean_y,-0.0011754305794676578,0.17683988471772705,0.1780153152971947
diag_multiplicative,9110,var_y,0.25658379776127854,0.48206920334640596,0.22548540558512742
diag_multiplicative,9110,cov_xy,0.01347659056488072,0.04537732308966212,0.0319007325247814
diag_multiplicative,9110,acf_y_lag1,0.9908615310542793,0.994498219433827,0.00363668837954767
diag_multiplicative,9110,crosscorr_lag1,0.05308674701381607,0.12756660241154477,0.0744798553977287
heston_sv,9109,mean_x,117.86509701201446,230.87316521417526,113.0080682021608
heston_sv,9109,var_x,3089.2064218555374,3928.203521993092,838.9971001375548
heston_sv,9109,acf_x_lag1,0.9989703301877134,0.9999708706398038,0.0010005404520904149
heston_sv,9109,mean_y,0.0400411131901915,-0.07206479911424529,0.11210591230443678
heston_sv,9109,var_y,0.0008876873546629806,0.003008747987484873,0.0021210606328218922
heston_sv,9109,cov_xy,-0.4694542232140747,-0.24801699065949592,0.22143723255457878
heston_sv,9109,acf_y_lag1,0.9914795491686846,0.8961570245334765,0.09532252463520818
heston_sv,9109,crosscorr_lag1,-0.28135118973894085,-0.06290917861127554,0.21844201112766531
nongradient_circulation,9110,mean_x,-0.22055741919917587,-0.37221102524522737,0.1516536060460515
nongradient_circulation,9110,var_x,0.7331966114625772,0.6750711103048996,0.05812550115767756
nongradient_circulation,9110,acf_x_lag1,0.9957491138068916,0.9959911900590521,0.00024207625216055018
nongradient_circulation,9110,mean_y,-0.01914866514776213,-0.08570813395019553,0.0665594688024334
nongradient_circulation,9110,var_y,0.19047365890858145,0.09981871680183539,0.09065494210674606
nongradient_circulation,9110,cov_xy,0.044271858538153984,0.010898523387296376,0.03337333515085761
nongradient_circulation,9110,acf_y_lag1,0.986818092204391,0.9718421982293416,0.014975893975049392
nongradient_circulation,9110,crosscorr_lag1,0.1253818702049015,0.05059163695603955,0.07479023324886194
nondiag_cholesky,9110,mean_x,-0.00420038977989721,-0.12365285778679912,0.1194524680069019
nondiag_cholesky,9110,var_x,0.11619910531527183,0.12139859795504619,0.0051994926397743585
nondiag_cholesky,9110,acf_x_lag1,0.988407676797528,0.9881038563475296,0.0003038204499983266
nondiag_cholesky,9110,mean_y,-0.0017427381745602816,-0.12675970835210362,0.12501697017754335
nondiag_cholesky,9110,var_y,0.09303431246815963,0.17433852316643308,0.08130421069827345
nondiag_cholesky,9110,cov_xy,0.008008244792596512,0.03324336290919556,0.025235118116599044
nondiag_cholesky,9110,acf_y_lag1,0.9905888065999452,0.9939226289650299,0.0033338223650847265
nondiag_cholesky,9110,crosscorr_lag1,0.07643785307787859,0.22378188486881545,0.14734403179093686
heston_logsv,9110,mean_x,0.11649579173925771,0.1089316515919983,0.00756414014725941
heston_logsv,9110,var_x,0.35997544838505663,0.00484612880505002,0.3551293195800066
heston_logsv,9110,acf_x_lag1,0.9993253219882308,0.9849137034194264,0.014411618568804352
heston_logsv,9110,mean_y,0.039533001458505405,0.036193124041451,0.003339877417054403
heston_logsv,9110,var_y,0.0008992956942748835,0.000866498438823631,3.279725545125248e-05
heston_logsv,9110,cov_xy,-0.005081533724055526,-0.0008647363550172722,0.0042167973690382535
heston_logsv,9110,acf_y_lag1,0.9916786927312938,0.988824305370399,0.002854387360894828
heston_logsv,9110,crosscorr_lag1,-0.2804641727843385,-0.41309880694990075,0.13263463416556226
cir_pair,9110,mean_x,0.04062664603199713,0.029210410730908423,0.011416235301088706
cir_pair,9110,var_x,0.0010002556813985247,0.00041173174361604567,0.0005885239377824789
cir_pair,9110,acf_x_lag1,0.992426388850864,0.9868862315297188,0.0055401573211452115
cir_pair,9110,mean_y,0.039533001458505405,0.038386169874273623,0.001146831584231782
cir_pair,9110,var_y,0.0008992956942748835,0.0005384434834641631,0.0003608522108107204
cir_pair,9110,cov_xy,-0.0004784819005690656,-0.00012227253979402175,0.00035620936077504386
cir_pair,9110,acf_y_lag1,0.9916786927312938,0.9872092960242599,0.004469396707033946
cir_pair,9110,crosscorr_lag1,-0.500509383273444,-0.25647626982815286,0.2440331134452911
heston_sv,9110,mean_x,131.35956264272886,13.639372061117216,117.72019058161165
heston_sv,9110,var_x,5573.988373052732,524.3199179397499,5049.668455112982
heston_sv,9110,acf_x_lag1,0.9992107773986963,0.994314331177324,0.004896446221372308
heston_sv,9110,mean_y,0.039533001458505405,0.0885601189541017,0.04902711749559629
heston_sv,9110,var_y,0.0008992956942748835,0.0073268870363457595,0.006427591342070876
heston_sv,9110,cov_xy,-0.4972972967709034,0.02938974062022472,0.5266870373911281
heston_sv,9110,acf_y_lag1,0.9916786927312938,0.33774539243827006,0.6539333002930238
heston_sv,9110,crosscorr_lag1,-0.2203558251850814,0.0184438479615777,0.2387996731466591
